产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
食用油脂及其制品-->食用植物油,施乐福食用调和油,广州市康泰食品有限公司,广东市场监管局,合格,2015-11-12,,380毫升/瓶,施乐福,广州市康泰食品有限公司,广州市增城永宁街永联路4号,广州市康泰食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163790
食用油脂及其制品-->食用植物油,惠唛食用调和油,广州市康泰食品有限公司,广东市场监管局,合格,2015-11-12,,380毫升/瓶,惠唛,广州市康泰食品有限公司,广州市增城永宁街永联路4号,广州市康泰食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163791
食用油脂及其制品-->食用植物油,太太乐芝麻油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,230毫升/瓶,太太乐,东莞顶志食品有限公司,东莞市麻涌镇新沙工业区,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163756
食用油脂及其制品-->食用植物油,点点情特香芝麻调味油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,750毫升/瓶,点点情®,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163757
食用油脂及其制品-->食用植物油,点点情花生浓香调和油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,900毫升/瓶,点点情®,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163758
食用油脂及其制品-->食用植物油,点点情食用调和油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,900毫升/瓶,点点情®,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163759
食用油脂及其制品-->食用植物油,农家菜浓香菜籽调和油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,900ml/瓶,农家菜TM,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163760
食用油脂及其制品-->食用植物油,家乡菜籽油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,1.8L/瓶,家乡®,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163761
食用油脂及其制品-->食用植物油,老乡牌正宗小榨菜籽油,深圳市龙唛食品有限公司,广东市场监管局,合格,2015-11-12,,900ml/瓶,老乡牌®,深圳市龙唛食品有限公司,深圳市宝安区松岗街道沙浦围社区第二工业区37栋厂房,深圳市龙唛食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163762
食用油脂及其制品-->食用植物油,花生油,广州市花都区康花榨油厂,广东市场监管局,合格,2015-11-12,,5升/瓶,/,广州市花都区康花榨油厂,广东省广州市花都区花东镇三凤村贵兴庄八巷2号1楼,广州市花都区康花榨油厂,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163763
食用油脂及其制品-->食用植物油,花生油,广州市花都区君信油厂,广东市场监管局,合格,2015-11-12,,散装（油罐）,/,广州市花都区君信油厂,广东省广州市花都区新华街乐同村学府路2号,广州市花都区君信油厂,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163764
食用油脂及其制品-->食用植物油,花生油,广州市胜龙食品有限公司,广东市场监管局,合格,2015-11-12,,530毫升/瓶,鹰姬花®,广州市胜龙食品有限公司,广东省广州市白云区太和镇永兴北路9号,广州市胜龙食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163765
食用油脂及其制品-->食用植物油,一滴香芝麻调和油,广州市胜龙食品有限公司,广东市场监管局,合格,2015-11-12,,3.5升/瓶,海城®,广州市胜龙食品有限公司,广东省广州市白云区太和镇永兴北路9号,广州市胜龙食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163766
食用油脂及其制品-->食用植物油,一滴香芝麻调和油,广州市胜龙食品有限公司,广东市场监管局,合格,2015-11-12,,4.5升/瓶,胜龙®,广州市胜龙食品有限公司,广东省广州市白云区太和镇永兴北路9号,广州市胜龙食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163767
食用油脂及其制品-->食用油脂制品,广师爆米花专用油(人造奶油),广州市亨朗食品有限公司,广东市场监管局,合格,2015-11-12,,10㎏/箱,亨朗®,广州市亨朗食品有限公司,广东省广州市白云区太和镇龙归园夏村工业大道东区3号之6,广州市亨朗食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163768
食用油脂及其制品-->食用油脂制品,无水酥油（人造奶油）,广州市亨朗食品有限公司,广东市场监管局,合格,2015-11-12,,10㎏/箱,亨朗®,广州市亨朗食品有限公司,广东省广州市白云区太和镇龙归园夏村工业大道东区3号之6,广州市亨朗食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163769
食用油脂及其制品-->食用植物油,葵花籽油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,金龙鱼®,益海（广州）粮油工业有限公司,广州经济技术开发区东江大道2号,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163770
食用油脂及其制品-->食用植物油,食用调和油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,1升/瓶,红灯®,深圳南顺油脂有限公司,深圳市南山区蛇口港湾大道南康路,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163771
食用油脂及其制品-->食用植物油,犀牛橄榄油,中欧天然食品股份有限公司,广东市场监管局,合格,2015-11-12,,1.68L/瓶,犀牛®,中欧天然食品股份有限公司,广东省深圳市坪山新区坪葵路283号,中欧天然食品股份有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163736
食用油脂及其制品-->食用植物油,犀牛特级初榨橄榄油,中欧天然食品股份有限公司,广东市场监管局,合格,2015-11-12,,1L/瓶,犀牛®,中欧天然食品股份有限公司,广东省深圳市坪山新区坪葵路283号,中欧天然食品股份有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163737
食用油脂及其制品-->食用植物油,福临门玉米油,沃尔玛（深圳）百货有限公司龙岗建设路分店,广东市场监管局,合格,2015-11-12,,1.8升/瓶,福临门®,中粮东洲粮油工业（广州）有限公司,广州增城市新塘镇东洲湾码头,沃尔玛（深圳）百货有限公司龙岗建设路分店,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163738
食用油脂及其制品-->食用植物油,花生油,广州市粮食集团有限责任公司油脂分公司,广东市场监管局,合格,2015-11-12,,5升/瓶,天鹿®,广州市粮食集团有限责任公司油脂分公司,广东省广州市荔湾区南漖果园工业区100号大院自编1、3、5栋,广州市粮食集团有限责任公司油脂分公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163739
食用油脂及其制品-->食用植物油,食用调和油,广州市粮食集团有限责任公司油脂分公司,广东市场监管局,合格,2015-11-12,,2.5升/瓶,五羊牌®,广州市粮食集团有限责任公司油脂分公司,广东省广州市荔湾区南漖果园工业区100号大院自编1、3、5栋,广州市粮食集团有限责任公司油脂分公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163740
食用油脂及其制品-->食用植物油,花生油,广东省粮油储运公司第三仓库,广东市场监管局,合格,2015-11-12,,2.5升/瓶,裕丰®,广东省粮油储运公司第三仓库,广东省广州市荔湾区石围塘岭海街5号,广东省粮油储运公司第三仓库,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163741
食用油脂及其制品-->食用植物油,食用调和油,东马油脂（广州保税区）有限公司,广东市场监管局,合格,2015-11-12,,20L/箱,假日®,东马油脂（广州保税区）有限公司,广州保税区保金路68号,东马油脂（广州保税区）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163742
食用油脂及其制品-->食用植物油,食用调和油（餐饮专用）,东马油脂（广州保税区）有限公司,广东市场监管局,合格,2015-11-12,,20L/桶,假日®,东马油脂（广州保税区）有限公司,广州保税区保金路68号,东马油脂（广州保税区）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163743
食用油脂及其制品-->食用油脂制品,南侨特制酥油 人造奶油,广州南侨食品有限公司,广东市场监管局,合格,2015-11-12,,16kg/箱,/,广州南侨食品有限公司,广州经济技术开发区东区联广路333号,广州南侨食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163744
食用油脂及其制品-->食用油脂制品,美派福德专用油A 人造奶油,广州南侨食品有限公司,广东市场监管局,合格,2015-11-12,,17kg/桶,/,广州南侨食品有限公司,广州经济技术开发区东区联广路333号,广州南侨食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163745
食用油脂及其制品-->食用油脂制品,南侨量贩专用酥油 人造奶油,广州南侨食品有限公司,广东市场监管局,合格,2015-11-12,,16kg/箱,/,广州南侨食品有限公司,广州经济技术开发区东区联广路333号,广州南侨食品有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163746
食用油脂及其制品-->食用植物油,厨士达 古法浓香菜籽油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,1.8升/瓶,厨士达®,广州市天泷食品有限公司,广州市增城新塘镇新墩村内,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163747
食用油脂及其制品-->食用植物油,厨士达 花生浓香食用调和油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,1.6升/瓶,厨士达®,广州市天泷食品有限公司,广州市增城新塘镇新墩村内,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163748
食用油脂及其制品-->食用植物油,韶田牌 食用调和油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,韶田牌®,韶关市曲江区马坝镇蓝天油厂,韶关市曲江区马坝镇城南大道,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163749
食用油脂及其制品-->食用植物油,韶田牌 纯正花生油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,5升/瓶,韶田牌®,韶关市曲江区马坝镇蓝天油厂,韶关市曲江区马坝镇城南大道,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163750
食用油脂及其制品-->食用植物油,花旗 花生香型食用调和油,广州市萝岗区礼加诚百货商场,广东市场监管局,合格,2015-11-12,,5升/瓶,花旗,益海（广州）粮油工业有限公司,广州经济技术开发区东江大道2号,广州市萝岗区礼加诚百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163751
食用油脂及其制品-->食用植物油,食用调和油,广州市荔湾区好加新百货商场,广东市场监管局,合格,2015-11-12,,1.8升/瓶,好帮手®,东莞市好帮手食品厂,东莞市高埗镇高埗大道南20号B楼,广州市荔湾区好加新百货商场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163716
食用油脂及其制品-->食用植物油,非转基因压榨玉米油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,福临门,中粮东海粮油工业（张家港）有限公司,江苏省张家港市金港镇,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163717
食用油脂及其制品-->食用植物油,食用调和油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,福临门,中粮东洲粮油工业（广州）有限公司,广东增城市新塘镇东洲湾码头,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163718
食用油脂及其制品-->食用植物油,花生浓香食用调和油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,800毫升/瓶,厨士达,广州市天泷食品有限公司,广州市增城新塘镇新墩工业区,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163719
食用油脂及其制品-->食用植物油,古法浓香菜籽油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,厨士达,广州市天泷食品有限公司,广州市增城新塘镇新墩工业区,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163720
食用油脂及其制品-->食用植物油,纯正原香菜籽油,广州市白云区人和万家福购物广场,广东市场监管局,合格,2015-11-12,,900毫升/瓶,厨士达,广州市天泷食品有限公司,广州市增城新塘镇新墩工业区,广州市白云区人和万家福购物广场,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163721
食用油脂及其制品-->食用植物油,刀嘜葵花籽油,深圳南顺油脂有限公司,广东市场监管局,合格,2015-11-12,,900毫升/瓶,刀嘜®,深圳南顺油脂有限公司,广东省深圳市南山区蛇口港湾大道南康路,深圳南顺油脂有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163722
食用油脂及其制品-->食用植物油,刀嘜玉米油,深圳南顺油脂有限公司,广东市场监管局,合格,2015-11-12,,900毫升/瓶,刀嘜®,深圳南顺油脂有限公司,广东省深圳市南山区蛇口港湾大道南康路,深圳南顺油脂有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163723
食用油脂及其制品-->食用植物油,刀嘜花生油,深圳南顺油脂有限公司,广东市场监管局,合格,2015-11-12,,900毫升/瓶,刀嘜®,深圳南顺油脂有限公司,广东省深圳市南山区蛇口港湾大道南康路,深圳南顺油脂有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163724
食用油脂及其制品-->食用植物油,花生油,深圳南顺油脂有限公司,广东市场监管局,合格,2015-11-12,,1升/瓶,红灯TM,深圳南顺油脂有限公司,广东省深圳市南山区蛇口港湾大道南康路,深圳南顺油脂有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163725
食用油脂及其制品-->食用植物油,食用调和油,深圳南顺油脂有限公司,广东市场监管局,合格,2015-11-12,,5升/瓶,红灯®,深圳南顺油脂有限公司,广东省深圳市南山区蛇口港湾大道南康路,深圳南顺油脂有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163726
食用油脂及其制品-->食用植物油,花生油,南海油脂工业（赤湾）有限公司,广东市场监管局,合格,2015-11-12,,2.5升/瓶,金龙鱼®,南海油脂工业（赤湾）有限公司,广东省深圳市南山区蛇口赤湾右炮台路15号,南海油脂工业（赤湾）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163727
食用油脂及其制品-->食用植物油,葵花籽油,南海油脂工业（赤湾）有限公司,广东市场监管局,合格,2015-11-12,,4升/瓶,金龙鱼®,南海油脂工业（赤湾）有限公司,广东省深圳市南山区蛇口赤湾右炮台路15号,南海油脂工业（赤湾）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163728
食用油脂及其制品-->食用植物油,玉米油(玉米胚芽油),南海油脂工业（赤湾）有限公司,广东市场监管局,合格,2015-11-12,,1.8升/瓶,金龙鱼®,南海油脂工业（赤湾）有限公司,广东省深圳市南山区蛇口赤湾右炮台路15号,南海油脂工业（赤湾）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163729
食用油脂及其制品-->食用植物油,菜籽油,南海油脂工业（赤湾）有限公司,广东市场监管局,合格,2015-11-12,,5升/瓶,金龙鱼®,南海油脂工业（赤湾）有限公司,广东省深圳市南山区蛇口赤湾右炮台路15号,南海油脂工业（赤湾）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163730
食用油脂及其制品-->食用植物油,食用调和油,南海油脂工业（赤湾）有限公司,广东市场监管局,合格,2015-11-12,,1.8升/瓶,金龙鱼®,南海油脂工业（赤湾）有限公司,广东省深圳市南山区蛇口赤湾右炮台路15号,南海油脂工业（赤湾）有限公司,,广东市场监管局,,2015-11-12,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=163731
食用油脂及其制品-->食用植物油,纯正菜籽油,张家港市华丰油脂有限公司,江苏市场监管局,合格,2015-11-13,,1.8L/瓶,,张家港市华丰油脂有限公司,江苏省苏州市张家港市常阴沙管理区乐红路39号,张家港市华丰油脂有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165063
食用油脂及其制品-->食用植物油,大豆油,苏州隆海粮油有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州隆海粮油有限公司,江苏省苏州市吴江区平望镇运河大桥东堍,苏州隆海粮油有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165064
食用油脂及其制品-->食用植物油,浓香纯菜籽油,苏州隆海粮油有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州隆海粮油有限公司,江苏省苏州市吴江区平望镇运河大桥东堍,苏州隆海粮油有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165065
食用油脂及其制品-->食用植物油,大豆油,天宁区青龙金大地粮油厂,江苏市场监管局,合格,2015-11-13,,1.8升/瓶,,天宁区青龙金大地粮油厂,常州市青洋北路1号新动力创业中心23-A-1,天宁区青龙金大地粮油厂,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165066
食用油脂及其制品-->食用植物油,葵花籽油,上海佳格食品有限公司苏州分公司,江苏市场监管局,合格,2015-11-13,,2.5L/瓶,,上海佳格食品有限公司苏州分公司,江苏省苏州市吴江经济开发区交通路2658号,上海佳格食品有限公司苏州分公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165067
食用油脂及其制品-->食用植物油,菜籽油,天宁区青龙江源福副食品店,江苏市场监管局,合格,2015-11-13,,1.5升/瓶,,江阴市阿庆嫂食品有限公司,江阴市月城镇月山路90号,天宁区青龙江源福副食品店,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165068
食用油脂及其制品-->食用植物油,葵花籽油,天宁区青龙江源福副食品店,江苏市场监管局,合格,2015-11-13,,1.8升/瓶,,中粮东海工业（张家港）有限公司,江苏省张家港市金港镇,天宁区青龙江源福副食品店,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165069
食用油脂及其制品-->食用植物油,浓香菜籽油,上海佳格食品有限公司苏州分公司,江苏市场监管局,合格,2015-11-13,,5L/瓶,,上海佳格食品有限公司苏州分公司,江苏省苏州市吴江经济开发区交通路2658号,上海佳格食品有限公司苏州分公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165070
食用油脂及其制品-->食用植物油,压榨特香菜籽油,常熟鲁花食用油有限公司,江苏市场监管局,合格,2015-11-13,,2升/瓶,,常熟鲁花食用油有限公司,常熟市辛庄镇杨园长盛路,常熟鲁花食用油有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165071
食用油脂及其制品-->食用植物油,大豆油,江阴市阿庆嫂食品有限公司,江苏市场监管局,合格,2015-11-13,,1.5升/瓶,,江阴市阿庆嫂食品有限公司,江阴市月城镇月山路90号,江阴市阿庆嫂食品有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165072
食用油脂及其制品-->食用植物油,大豆油,苏果超市（宿迁）有限公司河东平价店,江苏市场监管局,合格,2015-11-13,,1.8升/瓶,,江苏春绿粮油有限公司,江苏宿豫经济开发区张家港大道88号,苏果超市（宿迁）有限公司河东平价店,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165073
食用油脂及其制品-->食用植物油,菜籽油,江阴市阿庆嫂食品有限公司,江苏市场监管局,合格,2015-11-13,,1.5升/瓶,,江阴市阿庆嫂食品有限公司,江阴市月城镇月山路90号,江阴市阿庆嫂食品有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165074
食用油脂及其制品-->食用植物油,大豆油,无锡市高峰物资贸易有限公司,江苏市场监管局,合格,2015-11-13,,5升/瓶,,无锡市高峰物资贸易有限公司,江苏省无锡市东北塘镇裕巷村,无锡市高峰物资贸易有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165075
食用油脂及其制品-->食用植物油,大豆油,溧阳市正昌油脂有限公司,江苏市场监管局,合格,2015-11-13,,5升/桶,,溧阳市正昌油脂有限公司,江苏省常州市溧阳溧城昆仑开发区正昌路158号,溧阳市正昌油脂有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165076
食用油脂及其制品-->食用植物油,大豆油,无锡三禾福食品有限公司,江苏市场监管局,合格,2015-11-13,,1.5L/瓶,,无锡三禾福食品有限公司,江苏省无锡市新区城南路29号,无锡三禾福食品有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165077
食用油脂及其制品-->食用植物油,亚麻籽油,江苏善和堂生物科技有限公司,江苏市场监管局,合格,2015-11-13,,500mL/瓶,,江苏善和堂生物科技有限公司,江苏省南通市海安县曲塘镇刘圩村1组,江苏善和堂生物科技有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165078
食用油脂及其制品-->食用植物油,葵花籽油,苏州市国粮物流有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州市国粮物流有限公司,江苏省苏州市吴中区郭巷街道九盛港路128号,苏州市国粮物流有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165043
食用油脂及其制品-->食用植物油,浓香菜籽油,苏州鑫禾米业有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州鑫禾米业有限公司,江苏省苏州市吴中区郭巷街道九盛港路128号苏州粮食市场8号,苏州鑫禾米业有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165044
食用油脂及其制品-->食用植物油,浓香纯菜籽油,苏州市南环桥市场曹友谊粮食禽蛋制品配送商行,江苏市场监管局,合格,2015-11-13,,5升/桶,,苏州市南环桥市场曹友谊粮食禽蛋制品配送商行,江苏省苏州市吴中区东方大道1688号南环桥市场干货二区92-94号,苏州市南环桥市场曹友谊粮食禽蛋制品配送商行,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165045
食用油脂及其制品-->食用植物油,大豆油,苏州三江粮油食品有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州三江粮油食品有限公司,苏州市吴中区郭巷街道谷盛路118号,苏州三江粮油食品有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165046
食用油脂及其制品-->食用植物油,菜籽油,苏州三江粮油食品有限公司,江苏市场监管局,合格,2015-11-13,,5L/桶,,苏州三江粮油食品有限公司,苏州市吴中区郭巷街道谷盛路118号,苏州三江粮油食品有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165047
食用油脂及其制品-->食用植物油,菜籽油,苏州市吴中区木渎福海粮油经营部,江苏市场监管局,合格,2015-11-13,,20kg/桶,,苏州市吴中区木渎福海粮油经营部,江苏省苏州市吴中区木渎镇禾粮路1号（粮油配送市场5-4号）,苏州市吴中区木渎福海粮油经营部,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165048
食用油脂及其制品-->食用植物油,大豆油,苏州市吴中区木渎福海粮油经营部,江苏市场监管局,合格,2015-11-13,,20kg/桶,,苏州市吴中区木渎福海粮油经营部,苏州市吴中区木渎镇禾粮路1号（粮油配送市场5-4号）,苏州市吴中区木渎福海粮油经营部,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165049
食用油脂及其制品-->食用植物油,餐饮专用大豆油,常州市天德粮油有限公司,江苏市场监管局,合格,2015-11-13,,2升/桶,,常州市天德粮油有限公司,江苏省常州市天宁区丽华一村17-1幢,常州市天德粮油有限公司,,江苏市场监管局,,2015-11-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=165050
